Emri,Cmimi aktual,Cmimi i vjeter
MINI FURRE FIRST AUSTRIA FA-5041-2,N/A,6.290
MINI FURRE FUEGO FG 4280 W,10.990,13.590
MINI FURRE FUEGO FG 4280 B,11.990,14.690
MINI FURRE FIRST AUSTRIA FA-5044-1,11.990,14.690
MINI FURRE FIRST AUSTRIA FA-5046-1,11.990,15.790
