Emri,Cmimi aktual,Cmimi i vjeter
SOBE BEKO FSS66000W,N/A,35.990
SOBE BEKO FSS64010DW,N/A,36.990
SOBE FUEGO FGFSFV 6040 W,N/A,39.990
SOBE BEKO FSM67320GSS,39.990,57.790
SOBE FUEGO FGFSFV 6040 X,N/A,42.990
SOBE HOOBART FVC6604HBW,N/A,42.990
SOBE BEKO FSE67300GW,44.990,52.490
SOBE HOOBART FVC6604HBS,N/A,48.990
SOBE BEKO FSE64320DS,N/A,49.390
SOBE BEKO FSM67320GXS,N/A,66.990
SOBE BOSCH HKA090150,73.990,83.990
SOBE BOSCH HKR39C220,N/A,84.990
SOBE BOSCH HKR39I120,84.990,94.990
