Emri,Cmimi aktual,Cmimi i vjeter
KOKE KONDICIONERI BEKO BGMPI 090,14.490,16.990
KOKE KONDICIONERI BEKO BGMPI 120,17.490,19.990
KOKE KONDICIONERI BEKO BGMPI 180,23.490,27.990
KOKE KONDICIONERI LG MS05SQ,24.997,44.997
KOKE KONDICIONERI MIDEA AG2Eco-09NXD0-I,N/A,34.990
TRUP KONDICIONERI BEKO BGMPO 361,104.990,114.990
TRUP KONDICIONERI BEKO BGMPO 421,117.990,127.990
