Emri,Cmimi aktual,Cmimi i vjeter
QYMYR WEBER 5KG 17825,N/A,2.190
SPATUL BARBEQUE WEBER 6318,N/A,2.390
FURCE ZGARE BARBEQUE WEBER 6319,N/A,2.390
KAPESE PER USHQIME BARBEQUE WEBER 6317,N/A,2.390
DOREZA KUZHINE WEBER 6472,N/A,2.990
PERPARESE GATIMI WEBER 6474,N/A,4.190
TERMOMETER PER MISH WEBER INSTANT 6750,N/A,4.690
MBROJTES DYSHEMEJE WEBER 17897,N/A,5.690
