Emri,Cmimi aktual,Cmimi i vjeter
POWERBANK INTENSO XS 10.000MAH DARK BLUE,1.990,3.390
POWERBANK S-LINK G104 10000MAH GRAY,N/A,2.990
POWERBANK XIAOMI 10W WIRELESS 10000MAH,3.590,4.490
POWERBANK XIAOMI REDMI 18W FAST CHARGE 20000MAH,N/A,4.490
POWERBANK INTENSO XS 20.000 MAH BLACK,N/A,4.990
