Emri,Cmimi aktual,Cmimi i vjeter
FRIGORIFER VERE LIEBHERR WKB 1812-22,N/A,149.990
FRIGORIFER LIEBHERR WKEgb 582,N/A,226.990
FTOHES VERE LIEBHERR UWKES 1752,N/A,235.990
FTOHES VERE LIEBHERR UWTGB 1682,N/A,318.990
