Emri,Cmimi aktual,Cmimi i vjeter
HEKUR FUEGO EL-8888,2.990,3.690
HEKUR FUEGO KY-243,2.990,3.890
HEKUR UDHETIMI FIRST AUSTRIA FA-5640-2,N/A,3.190
HEKUR TEFAL FV1710E0,N/A,3.590
HEKUR TEFAL FV1713E0,N/A,3.790
HEKUR TEFAL FV5718E0,N/A,6.490
HEKUR PHILIPS DST7020/20,9.990,11.490
HEKUR TEFAL FV5695E1,10.490,11.990
HEKUR PHILIPS GC4558/20,N/A,11.990
