Emri,Cmimi aktual,Cmimi i vjeter
MBAJTES WHITE SHARK HEADPHONES STAND HDS-12 MOHAWK,N/A,990
"MBAJTESE MONITORI FUEGO MS15 13-34""",4.190,6.990
MBAJTESE MONITORI GMS-3207 NEFERITES I,N/A,6.890
MBAJTESE MONITORI GMS-3206 TUTANKHAMUN,N/A,9.190
MBAJTESE MONITORI GMS-3208 NEFERITES II,N/A,11.790
