Emri,Cmimi aktual,Cmimi i vjeter
MIKROFON WHITE SHARK DSM-03 TAUS,5.190,6.490
MIKROFON WHITE SHARK DSM-01 ZONIS,9.490,11.990
MIKROFON GAMING HYPERX DUOCAST RGB LIGHTING,10.190,11.990
MIKROFON WHITE SHARK DSM-02 NAGARA,10.690,12.990
MIKROFON JBL QUANTUM STREAM,10.997,10.990
MIKROFON GAMING HYPERX QUADCAST RED LIGHTING,12.690,14.990
