Emri,Cmimi aktual,Cmimi i vjeter
PESHORE KUZHINE FUEGO KS-3,1.190,1.490
PESHORE KUZHINE FIRST AUSTRIA FA-6401-1-WI,1.290,1.590
PESHORE KUZHINE FUEGO KS-6,N/A,1.690
PESHORE KUZHINE FIRST AUSTRIA FA6401-1-GN,N/A,1.790
PESHORE KUZHINE FIRST AUSTRIA FA-6403-1,N/A,1.990
PESHORE KUZHINE FIRST AUSTRIA FA-6400-BA,N/A,2.090
PESHORE KUZHINE TEFAL BC5003V1/2,N/A,3.490
PESHORE KUZHINE TEFAL BC5004V1/2,N/A,3.490
